id,user_id,content,sentiment_score,created_at
9b009922-264c-4f28-8576-dd6dc58d6029,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Compared my selfies to people online for hours. Feeling extremely distressed about how I look.,-0.185,2026-06-15T14:53:51.006955+00:00
2da2bce3-d602-4718-9527-b4d114029b25,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Compared my selfies to people online for hours. Feeling extremely distressed about how I look.,-0.614,2026-06-16T14:53:51.006955+00:00
f8b955cf-2d0c-41f4-a6e7-07a3fb8c4b00,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Compared my selfies to people online for hours. Feeling extremely distressed about how I look.,-0.227,2026-06-17T14:53:51.006955+00:00
9ba0d9a5-4ab6-42f4-938f-3fad097d2c6c,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Keep touching and checking my jawline. I hate how warped my reflection feels.,-0.637,2026-06-18T14:53:51.006955+00:00
ef86bdc9-06a3-49bd-baf7-9940f3999d5c,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Wore baggy clothes today to hide my body. Canceled plans because my anxiety was at a 9.,-0.198,2026-06-19T14:53:51.006955+00:00
545a6120-6c2a-4ffa-bfbd-8c213c936fbd,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Keep touching and checking my jawline. I hate how warped my reflection feels.,-0.126,2026-06-20T14:53:51.006955+00:00
02b8d209-2698-476b-bd07-41e3fabe29f6,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Wore baggy clothes today to hide my body. Canceled plans because my anxiety was at a 9.,-0.285,2026-06-21T14:53:51.006955+00:00
ae21ec72-ca95-4791-8e1b-2016b60e5ceb,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Keep touching and checking my jawline. I hate how warped my reflection feels.,-0.345,2026-06-22T14:53:51.006955+00:00
c7ad6982-58b4-4d54-99da-0016f2eb634b,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Spent an hour in front of the mirror checking my skin. Couldn't bring myself to leave the house.,-0.276,2026-06-23T14:53:51.006955+00:00
e6fa266e-5354-4f51-9b6c-2d294892533a,5b67ef8c-10f4-4f4e-9aca-6ea17aca5e1b,Spent an hour in front of the mirror checking my skin. Couldn't bring myself to leave the house.,-0.298,2026-06-24T14:53:51.006955+00:00
ea0aa069-e1dc-4755-a521-6dd43de9db65,3a434afe-27dc-4a17-9eba-c6d1b696de79,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.496,2026-06-11T14:53:51.006955+00:00
b7c167ca-83b4-43c3-ba42-ac39a14fb9c2,3a434afe-27dc-4a17-9eba-c6d1b696de79,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.543,2026-06-12T14:53:51.006955+00:00
f4ac3c91-fdaa-4871-bfdd-74f8c86770a1,3a434afe-27dc-4a17-9eba-c6d1b696de79,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.605,2026-06-13T14:53:51.006955+00:00
f4e59005-8498-45da-bad0-75136f293798,3a434afe-27dc-4a17-9eba-c6d1b696de79,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.243,2026-06-14T14:53:51.006955+00:00
3bfee429-e06f-4c2d-b70f-78595f979104,3a434afe-27dc-4a17-9eba-c6d1b696de79,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.527,2026-06-15T14:53:51.006955+00:00
3ade6278-f291-4af3-bb40-8b5c42ef29aa,3a434afe-27dc-4a17-9eba-c6d1b696de79,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.638,2026-06-16T14:53:51.006955+00:00
51b0323b-2a32-491b-844b-3f98563e8653,3a434afe-27dc-4a17-9eba-c6d1b696de79,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.177,2026-06-17T14:53:51.006955+00:00
44220e1a-5f24-4255-99f9-e249ec13c38b,3a434afe-27dc-4a17-9eba-c6d1b696de79,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.287,2026-06-18T14:53:51.006955+00:00
bd33a325-33de-44f1-8c74-8509ad04b42e,3a434afe-27dc-4a17-9eba-c6d1b696de79,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.495,2026-06-19T14:53:51.006955+00:00
f533065f-99dd-4b31-b727-bdefcd02c27c,3a434afe-27dc-4a17-9eba-c6d1b696de79,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.6,2026-06-20T14:53:51.006955+00:00
94b54913-3132-429d-bdb3-c19a4380a150,3a434afe-27dc-4a17-9eba-c6d1b696de79,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.183,2026-06-21T14:53:51.006955+00:00
dcbef33c-9fba-489f-84bf-e868e10a1512,3a434afe-27dc-4a17-9eba-c6d1b696de79,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.648,2026-06-22T14:53:51.006955+00:00
3cd45a4b-228f-4fa6-9675-36f755a43600,3a434afe-27dc-4a17-9eba-c6d1b696de79,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.323,2026-06-23T14:53:51.006955+00:00
decaa612-8db3-41b7-af44-5ae1542a6ddc,3a434afe-27dc-4a17-9eba-c6d1b696de79,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.404,2026-06-24T14:53:51.006955+00:00
e0241dfc-6622-4272-a5c2-bf4e081f8290,6a971003-ff46-40d5-a92c-22730a87cf72,Spent an hour in front of the mirror checking my skin. Couldn't bring myself to leave the house.,-0.532,2026-06-11T14:53:51.006955+00:00
4c390546-527f-4095-86f1-633c9918683c,6a971003-ff46-40d5-a92c-22730a87cf72,Wore baggy clothes today to hide my body. Canceled plans because my anxiety was at a 9.,-0.471,2026-06-12T14:53:51.006955+00:00
deb61934-6be4-4a83-84be-a4f954060a9f,6a971003-ff46-40d5-a92c-22730a87cf72,Spent an hour in front of the mirror checking my skin. Couldn't bring myself to leave the house.,-0.424,2026-06-13T14:53:51.006955+00:00
9bad5a5c-d0eb-4aa6-910b-2d906559533a,6a971003-ff46-40d5-a92c-22730a87cf72,Spent an hour in front of the mirror checking my skin. Couldn't bring myself to leave the house.,-0.512,2026-06-14T14:53:51.006955+00:00
177c141f-5e0d-40f3-b0e0-131a9a24dde2,6a971003-ff46-40d5-a92c-22730a87cf72,Spent an hour in front of the mirror checking my skin. Couldn't bring myself to leave the house.,-0.617,2026-06-15T14:53:51.006955+00:00
68326603-3207-47a6-a0d2-4064d4999e7c,6a971003-ff46-40d5-a92c-22730a87cf72,Compared my selfies to people online for hours. Feeling extremely distressed about how I look.,-0.626,2026-06-16T14:53:51.006955+00:00
605ebf98-c996-43fe-befa-69d2ab400da6,6a971003-ff46-40d5-a92c-22730a87cf72,Keep touching and checking my jawline. I hate how warped my reflection feels.,-0.629,2026-06-17T14:53:51.006955+00:00
2063f1c8-2e6a-4c4b-89f6-9c20779c754c,6a971003-ff46-40d5-a92c-22730a87cf72,Compared my selfies to people online for hours. Feeling extremely distressed about how I look.,-0.233,2026-06-18T14:53:51.006955+00:00
a171187e-a572-4e15-81a0-cb8b68fe2b32,6a971003-ff46-40d5-a92c-22730a87cf72,Keep touching and checking my jawline. I hate how warped my reflection feels.,-0.467,2026-06-19T14:53:51.006955+00:00
63791f6d-412a-469d-a44c-088f2e13ba5b,6a971003-ff46-40d5-a92c-22730a87cf72,Spent an hour in front of the mirror checking my skin. Couldn't bring myself to leave the house.,-0.308,2026-06-20T14:53:51.006955+00:00
95a89ba3-95a2-4ad0-9019-9ab037419d29,6a971003-ff46-40d5-a92c-22730a87cf72,Wore baggy clothes today to hide my body. Canceled plans because my anxiety was at a 9.,-0.663,2026-06-21T14:53:51.006955+00:00
0752f71a-b130-403d-989f-68e571f0ae99,6a971003-ff46-40d5-a92c-22730a87cf72,Wore baggy clothes today to hide my body. Canceled plans because my anxiety was at a 9.,-0.211,2026-06-22T14:53:51.006955+00:00
2d1400f4-c50a-4ce5-bddf-bdeb94c3cd93,6a971003-ff46-40d5-a92c-22730a87cf72,Wore baggy clothes today to hide my body. Canceled plans because my anxiety was at a 9.,-0.205,2026-06-23T14:53:51.006955+00:00
6bcc9379-3cf0-4c5f-912d-cca7a638dca6,6a971003-ff46-40d5-a92c-22730a87cf72,Compared my selfies to people online for hours. Feeling extremely distressed about how I look.,-0.659,2026-06-24T14:53:51.006955+00:00
334023ca-9290-45ca-a07e-e6c2d9ab5018,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.302,2026-06-11T14:53:51.006955+00:00
ee76f3f2-3dee-4895-8eb3-4967a213c58f,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.261,2026-06-12T14:53:51.006955+00:00
943067dc-4def-4b8a-83e4-84e8aa2524cd,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.188,2026-06-13T14:53:51.006955+00:00
3ec69b6a-f36c-49a4-b5c0-90c51a065ba0,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.597,2026-06-14T14:53:51.006955+00:00
21e70377-bc77-4d77-a2f0-466e558d804d,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.526,2026-06-15T14:53:51.006955+00:00
5d726e53-8fc2-4aea-bb93-d73a3f6511c4,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.553,2026-06-16T14:53:51.006955+00:00
983b7898-858a-4c32-a0a6-8627d865a240,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.204,2026-06-17T14:53:51.006955+00:00
5ddc2772-e0f4-433a-bac1-aab253d8857e,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.467,2026-06-18T14:53:51.006955+00:00
ac5547f6-2b7c-4c71-9fad-271b30e879a4,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.51,2026-06-19T14:53:51.006955+00:00
a6e5e0fa-1105-4a70-a4d3-dceb835d0757,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.173,2026-06-20T14:53:51.006955+00:00
697ed0be-8862-4fff-b6f2-981732716ed5,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.422,2026-06-21T14:53:51.006955+00:00
6a0bce66-5178-4b05-9b1e-8d1609e9425d,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.568,2026-06-22T14:53:51.006955+00:00
2b183458-a9a1-40fb-8fba-8f84b77346fe,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.504,2026-06-23T14:53:51.006955+00:00
42c54a11-1d6d-47ab-af39-81bd539e2a17,5364643a-0caf-4e40-8fc0-0adb9b48a0d2,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.43,2026-06-24T14:53:51.006955+00:00
990ff5c1-b417-4089-a10e-6045204bbaf9,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.65,2026-06-11T14:53:51.006955+00:00
2daff42d-0fab-46de-abbd-bd74abbabe8c,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.536,2026-06-12T14:53:51.006955+00:00
0deff044-08b9-499a-a17a-7ad9cab07549,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.584,2026-06-13T14:53:51.006955+00:00
0251010d-2a2b-437a-91d6-84afd4653f84,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,"Complete isolation today. Checked mirror 20 times, felt sick, then gamed until sunrise.",-0.159,2026-06-14T14:53:51.006955+00:00
0331893d-a881-4f40-9368-6882ef8f0812,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.563,2026-06-15T14:53:51.006955+00:00
28b11f13-eb60-44ed-bb0c-c3c90ef644ea,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.324,2026-06-16T14:53:51.006955+00:00
0b4783c5-38a9-43e4-94fa-f7bddcb2ebb7,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,"Complete isolation today. Checked mirror 20 times, felt sick, then gamed until sunrise.",-0.675,2026-06-17T14:53:51.006955+00:00
8737ea0a-4077-4c69-bc75-8e08159e99f4,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.128,2026-06-18T14:53:51.006955+00:00
8b1dfabd-87c7-487f-b80a-26ed35b08038,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.68,2026-06-19T14:53:51.006955+00:00
ed4abae6-e7af-40d5-831c-e2438b9aef27,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.256,2026-06-20T14:53:51.006955+00:00
739acf1c-9f10-4da8-a15e-d3361d378fa3,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,"Complete isolation today. Checked mirror 20 times, felt sick, then gamed until sunrise.",-0.655,2026-06-21T14:53:51.006955+00:00
71a19c60-f1ae-4f34-932d-f5e89a61f856,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.375,2026-06-22T14:53:51.006955+00:00
2bcae4e1-cc2a-453e-abfa-d17b32834af5,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,"Complete isolation today. Checked mirror 20 times, felt sick, then gamed until sunrise.",-0.307,2026-06-23T14:53:51.006955+00:00
092be870-4f04-4bb3-a8e3-62de1ec6ccb7,a96e0a56-1fe1-4b1b-baaf-3007be52b71e,"Complete isolation today. Checked mirror 20 times, felt sick, then gamed until sunrise.",-0.657,2026-06-24T14:53:51.006955+00:00
6a098b55-3179-417e-871e-957e825309ef,886b5b86-1e99-430d-a0f4-773e08c78f9a,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.581,2026-06-11T14:53:51.006955+00:00
8c4768fd-23b2-4697-a181-94a2a4c1bb19,886b5b86-1e99-430d-a0f4-773e08c78f9a,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.471,2026-06-12T14:53:51.006955+00:00
e32eed60-3dfe-445b-9693-0aad2079fc03,886b5b86-1e99-430d-a0f4-773e08c78f9a,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.653,2026-06-13T14:53:51.006955+00:00
2201906c-9907-402c-a69d-3ca6a22e1501,886b5b86-1e99-430d-a0f4-773e08c78f9a,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.57,2026-06-14T14:53:51.006955+00:00
b311fea7-26b1-4fd7-a0d7-38451a3ca372,886b5b86-1e99-430d-a0f4-773e08c78f9a,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.677,2026-06-15T14:53:51.006955+00:00
a58db75c-f433-4616-8e9c-b9503fe94230,886b5b86-1e99-430d-a0f4-773e08c78f9a,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.686,2026-06-16T14:53:51.006955+00:00
1e277b32-f966-4c44-832b-df114f5361dc,886b5b86-1e99-430d-a0f4-773e08c78f9a,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.488,2026-06-17T14:53:51.006955+00:00
91aedff9-36ad-4b9f-81b7-3364a281def8,886b5b86-1e99-430d-a0f4-773e08c78f9a,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.172,2026-06-18T14:53:51.006955+00:00
f9647d93-6cef-4048-9ccb-3091e80aa514,886b5b86-1e99-430d-a0f4-773e08c78f9a,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.419,2026-06-19T14:53:51.006955+00:00
589ca5a9-bcad-4e33-935c-681c894765e5,886b5b86-1e99-430d-a0f4-773e08c78f9a,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.343,2026-06-20T14:53:51.006955+00:00
2c661499-c0f4-4b6e-8e35-9ce700a239e9,886b5b86-1e99-430d-a0f4-773e08c78f9a,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.248,2026-06-21T14:53:51.006955+00:00
da31b343-d260-4218-aeb0-779029c34baa,886b5b86-1e99-430d-a0f4-773e08c78f9a,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.182,2026-06-22T14:53:51.006955+00:00
f615ebbc-bbac-41b0-b2d7-d1bfa2dc3ba4,886b5b86-1e99-430d-a0f4-773e08c78f9a,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.583,2026-06-23T14:53:51.006955+00:00
3009d951-e5f3-410f-aeaa-e66f17bb6687,886b5b86-1e99-430d-a0f4-773e08c78f9a,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.452,2026-06-24T14:53:51.006955+00:00
a454dd3b-f690-4b2c-aee9-af0023f45011,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.582,2026-06-11T14:53:51.006955+00:00
a7db2733-97ab-4596-8e69-78286ceba5ac,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.613,2026-06-12T14:53:51.006955+00:00
243911e5-18b1-4721-b5f3-b98517ea99e0,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.661,2026-06-13T14:53:51.006955+00:00
5cdd1a9e-97e6-42de-98b0-1024a461b90a,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.386,2026-06-14T14:53:51.006955+00:00
ff5f6169-595f-4f5c-99cd-00a149ae6dfb,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.502,2026-06-15T14:53:51.006955+00:00
9828199b-56d6-48fc-b66f-bb0bb009578c,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.668,2026-06-16T14:53:51.006955+00:00
e4ecb380-efcf-4137-a729-1cf6894c3a89,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.311,2026-06-17T14:53:51.006955+00:00
2b1769e8-bce7-405d-b517-fac1cf230918,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.591,2026-06-18T14:53:51.006955+00:00
1374e06c-6e9f-4f86-bf60-835b89d4696a,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.603,2026-06-19T14:53:51.006955+00:00
4b90ef44-28d0-4d62-ae9d-7e6d8c53a5b6,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.169,2026-06-20T14:53:51.006955+00:00
cdb80ffa-9a53-4f6b-a262-c8c4084183a7,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.475,2026-06-21T14:53:51.006955+00:00
34fe4fb9-87f8-4654-9d19-90b75ae92d97,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.678,2026-06-22T14:53:51.006955+00:00
1d157a44-3321-4fd0-a1b0-7e0fcc1f1253,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.399,2026-06-23T14:53:51.006955+00:00
7ab3f175-a0dc-4e91-8440-0c03375c89c9,74f4bd1e-5cea-407a-8d2e-6e457a9dba32,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.623,2026-06-24T14:53:51.006955+00:00
77ecbede-cd61-41ee-b547-9dfe08119bd5,8bb4b964-9328-4eaf-947b-0ca04e7db248,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.448,2026-06-11T14:53:51.006955+00:00
8631639e-2312-4ed2-a06e-0e568ef7ab1b,8bb4b964-9328-4eaf-947b-0ca04e7db248,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.265,2026-06-12T14:53:51.006955+00:00
439488f3-34dd-44d9-97a4-3ce59837317e,8bb4b964-9328-4eaf-947b-0ca04e7db248,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.617,2026-06-13T14:53:51.006955+00:00
86dff778-5b00-4bbe-b83c-83d6ed185d8b,8bb4b964-9328-4eaf-947b-0ca04e7db248,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.157,2026-06-14T14:53:51.006955+00:00
5df5f361-5f13-476a-83aa-fbd2a239df31,8bb4b964-9328-4eaf-947b-0ca04e7db248,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.198,2026-06-15T14:53:51.006955+00:00
b8d35364-db7c-4cfc-ad06-dfed6be4a0dd,8bb4b964-9328-4eaf-947b-0ca04e7db248,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.418,2026-06-16T14:53:51.006955+00:00
3cabf95c-fa95-4994-9d54-55fd2c223a80,8bb4b964-9328-4eaf-947b-0ca04e7db248,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.58,2026-06-17T14:53:51.006955+00:00
87fea5b0-0964-43db-a826-58c990417bc8,8bb4b964-9328-4eaf-947b-0ca04e7db248,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.118,2026-06-18T14:53:51.006955+00:00
b0fbde55-669a-45ac-bbf0-6d704440147e,8bb4b964-9328-4eaf-947b-0ca04e7db248,Got irritated when the internet dropped. Gaming is the only way I can escape my stress.,-0.263,2026-06-19T14:53:51.006955+00:00
ca023c95-b351-49d4-bb64-183b01bd063b,8bb4b964-9328-4eaf-947b-0ca04e7db248,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.17,2026-06-20T14:53:51.006955+00:00
66af826f-5c11-4333-9141-383463fc72ec,8bb4b964-9328-4eaf-947b-0ca04e7db248,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.114,2026-06-21T14:53:51.006955+00:00
12849e39-2cbe-4700-97b3-9c405c0dc0e3,8bb4b964-9328-4eaf-947b-0ca04e7db248,Told my family I was studying but spent 8 hours grinding levels. Feeling exhausted.,-0.651,2026-06-22T14:53:51.006955+00:00
cf103a8e-06ba-4bd7-8729-431422587854,8bb4b964-9328-4eaf-947b-0ca04e7db248,Skipped dinner to finish the tournament raid. My head aches and eyes are burning.,-0.317,2026-06-23T14:53:51.006955+00:00
ae2ed788-4233-43de-9eb3-e5289e4a5c8a,8bb4b964-9328-4eaf-947b-0ca04e7db248,Lost track of time again... played ranked matches until 4 AM. Skipped breakfast.,-0.361,2026-06-24T14:53:51.006955+00:00
da0dc853-37a2-47a5-910d-57175354becf,54c5f187-8652-4587-8673-9cf05dd7300d,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.685,2026-06-11T14:53:51.006955+00:00
6d58362f-27ec-486d-a711-94a1297b495b,54c5f187-8652-4587-8673-9cf05dd7300d,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.36,2026-06-12T14:53:51.006955+00:00
000159d2-8a07-43ca-876d-409887aceeaa,54c5f187-8652-4587-8673-9cf05dd7300d,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.167,2026-06-13T14:53:51.006955+00:00
866cb5c5-bce4-4696-81bf-900afe458150,54c5f187-8652-4587-8673-9cf05dd7300d,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.446,2026-06-14T14:53:51.006955+00:00
b62733de-909f-43b7-8632-de93ab421cc2,54c5f187-8652-4587-8673-9cf05dd7300d,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.394,2026-06-15T14:53:51.006955+00:00
c0a9c383-5edf-4c85-914f-1ba669fa2885,54c5f187-8652-4587-8673-9cf05dd7300d,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.6,2026-06-16T14:53:51.006955+00:00
90e072a7-af94-4941-8b3c-7e71fdc1440f,54c5f187-8652-4587-8673-9cf05dd7300d,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.535,2026-06-17T14:53:51.006955+00:00
e15474dc-bc0d-4709-bdab-61ae1d413801,54c5f187-8652-4587-8673-9cf05dd7300d,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.343,2026-06-18T14:53:51.006955+00:00
9e7987cc-7162-4f5f-90b4-2b0b082df902,54c5f187-8652-4587-8673-9cf05dd7300d,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.429,2026-06-19T14:53:51.006955+00:00
87c17ade-15d3-47b4-a297-53e0b1576f05,54c5f187-8652-4587-8673-9cf05dd7300d,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.261,2026-06-20T14:53:51.006955+00:00
b236ff16-4fb1-4408-9239-3afb75b0e34f,54c5f187-8652-4587-8673-9cf05dd7300d,Haven't slept more than 3 hours. My body dysmorphia is suffocating and gaming numbs the panic.,-0.194,2026-06-21T14:53:51.006955+00:00
2e935b5d-9bef-4747-a72a-b4c5c0b02712,54c5f187-8652-4587-8673-9cf05dd7300d,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.41,2026-06-22T14:53:51.006955+00:00
97e7006d-f74e-4014-a1e8-40d67a5b34ea,54c5f187-8652-4587-8673-9cf05dd7300d,Played games for 10 hours straight so I didn't have to look in the mirror or think about tomorrow.,-0.55,2026-06-23T14:53:51.006955+00:00
7c19b069-1e69-4a5b-88f1-1160b0b34de6,54c5f187-8652-4587-8673-9cf05dd7300d,Skipped all meals and classes. Feeling completely disconnected from reality.,-0.498,2026-06-24T14:53:51.006955+00:00
7ae265a7-9726-4f57-a4c9-816ea8822258,925ae3e8-7cac-410a-bcb5-6c0d954c5231,Went for a run this morning and felt great. Met up with friends for dinner.,0.42,2026-06-11T14:53:51.006955+00:00
13dfa42e-3c39-4379-8e9b-663a36a58845,925ae3e8-7cac-410a-bcb5-6c0d954c5231,Went for a run this morning and felt great. Met up with friends for dinner.,0.315,2026-06-12T14:53:51.006955+00:00
ad44faeb-9e87-419f-9bf3-bea1e67819b6,925ae3e8-7cac-410a-bcb5-6c0d954c5231,Balanced day overall. Kept my gaming to under an hour.,0.359,2026-06-13T14:53:51.006955+00:00
